english,transliteration,arabic,audioUrl,source
penthouse apartment,šíʔʔa fōʔ issáʈiɧ,شِقّة فوْق السّطِح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-4.mp3,around_the_house
"story, floor",ʈābiʔ (ʈawābiʔ),طابِق (طَوابِق),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-5.mp3,around_the_house
The apartment is on the fourth floor.,ššíʔʔa b-iʈʈābiʔ irrābi3.,الشِّقة بِالطّابِق الرّابِع.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-6.mp3,around_the_house
to rent an apartment,"stáʔjar šíʔʔa, yistáʔjir šíʔʔa",سْتأْجر شِقّة، يِسْتأْجِر شِقّة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-7.mp3,around_the_house
rent,ajār,أجار,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-8.mp3,around_the_house
How much is your rent?,ʔaddē lʔajār 3índak?,قدّيْ الأجار عِنْدك؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-9.mp3,around_the_house
How much do you pay in rent?,ʔaddē btídfa3 la-lʔajār?,قدّيْ بْتِدْفع للْأجار؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-10.mp3,around_the_house
"tenant, renter",mʔájjar,مْأجّر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-11.mp3,around_the_house
landlord,ʂāɧib ilʔáruɖ,صاحِب الأرُض,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-12.mp3,around_the_house
landlady,ʂāɧbit ilʔáruɖ,صاحْبِة الأرُض,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-13.mp3,around_the_house
to rent an apartment to,"ájjar šíʔʔa, yʔájjir šíʔʔa",أجّر شِقّة، يْأجِّر شِقّة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-14.mp3,around_the_house
roof,sáʈiɧ (sʈūɧ),سطِح (سْطُوح),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-15.mp3,around_the_house
roof,rūf,روف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-16.mp3,around_the_house
fence,sūr (aswār),سور (أسْوار),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-17.mp3,around_the_house
fence,syēj,سْياج,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-18.mp3,around_the_house
gate,buwwēbi,بُوّابِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-19.mp3,around_the_house
gardener,bistēni,بِسْتاني,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-20.mp3,around_the_house
The gardener comes once a week.,lbistēni byīji márra b-ilʔusbū3.,البِسْتاني بْيِجي مرّة بِالأُسْبوع.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-21.mp3,around_the_house
"housekeeper, maid",šiɣāli,شِغالِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-22.mp3,around_the_house
doorman,buwwēb,بُوّاب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-23.mp3,around_the_house
doorman,naʈūr (nawaʈīr),ناطور، نواطير,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-24.mp3,around_the_house
Ask the doorman to wash our car this afternoon.,xálli lbuwwēb yɣássil issayyāra ba3d iɖɖúhur.,خلّي البُوّاب يْغسِّل السِّيّارة بعْد الضُّهُر.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-25.mp3,around_the_house
room,ɣúrfi (ɣúraf),غُرْفِة (غُرف),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-26.mp3,around_the_house
furniture,3áfiš,عفِشْ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-27.mp3,around_the_house
furniture,asēs,أساس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-28.mp3,around_the_house
furnished,mafrūš,مفْروش,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-29.mp3,around_the_house
chair,kírsi (karāsi),كِرْسي (كراسي),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-30.mp3,around_the_house
table,ʈáwli,طاوْلِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-31.mp3,around_the_house
door,bēb (bwēb),باب (بْواب),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-32.mp3,around_the_house
front door,bēb ammēāmi,باب أمّامي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-33.mp3,around_the_house
key,miftēɧ (mafatīɧ),مِفْتاح (مفاتيح),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-34.mp3,around_the_house
floor,áruɖ,أرُض,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-35.mp3,around_the_house
ceiling,sáʔif (sʔūf),سقِف (سْقوف),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-36.mp3,around_the_house
carpet,sijjēdi (sijjēd),سِجّادِة (سِجّاد),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-37.mp3,around_the_house
tiles,blāʈ,بلْأط,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-38.mp3,around_the_house
hardwood floor,áruɖ min xášab,أرُض مِن خشب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-39.mp3,around_the_house
window,šibbēk (šababīk),شِبّاك (شبابيك),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-40.mp3,around_the_house
"curtain, blinds",birdēyi (barādi),بِرْدايِة (برادي),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-41.mp3,around_the_house
shutters,abājūr,أباجور,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-42.mp3,around_the_house
shelf,raff (rfūf),رفّ (رْفوف),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-43.mp3,around_the_house
wall,ɧēʈ (ɧēʈān),حيْط (حيْطان),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-44.mp3,around_the_house
wall clock,sē3it ɧēʈ,ساعِة حيْط,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-45.mp3,around_the_house
"painting, picture",ʂūra (ʂúwar),صورة (صُوَر),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-46.mp3,around_the_house
"painting, picture",láwɧa,لَوْحة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-47.mp3,around_the_house
to hang a picture on the wall,"3állaʔ ʂūra 3ála lɧēʈ, y3álliʔ ʂūra 3ála lɧēʈ",علّق صورة على الحيْط، يْعلِّق صورة على الحيْط,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-48.mp3,around_the_house
I love that painting hanging over the sofa.,ktīr ɧabbēt iʂʂūra lm3állʔa fōʔ iʂʂōfa.,كْتير حبّيْت الصّورة المْعلّْقة فوْق الصّوفة.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-49.mp3,around_the_house
poster,pōstir,بوْسْتِر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-50.mp3,around_the_house
to do housework,"štáɣal ilbēt, yištíɣil ilbēt",شْتغل البيْت، يِشْتِغِل البيْت,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-51.mp3,around_the_house
"to clean, tidy up","náɖɖaf, ynáɖɖif",نضّف، ينضِّف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-52.mp3,around_the_house
to wash the windows,ɣással [55] iššababīk,غسّل الشّبابيك,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-53.mp3,around_the_house
broom,míkinsi,مِكِنْسِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-54.mp3,around_the_house
to sweep,"kánnas, ykánnis",كنّس، يْكنِّس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-55.mp3,around_the_house
mop,mámsɧa,ممْسْحة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-56.mp3,around_the_house
to mop,"mássaɧ, ymássiɧ",مسّح، يْمسِّح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-57.mp3,around_the_house
vacuum cleaner,míkinsi kahrubāʔíyyi,مكِنْسِة كهْرُبائية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-58.mp3,around_the_house
to vacuum the carpet,"hūvir issijjēdi, yháwvir issijēdi",هوفِر السِّجّادِة، يْهوْفِر السِّجادِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-59.mp3,around_the_house
dust,ɣábra,غبْرة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-60.mp3,around_the_house
to dust,náɖɖaf ilɣábra,نضّف الغبْرة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-61.mp3,around_the_house
dusty,mɣábbar,مْغبّر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-62.mp3,around_the_house
to beat the dust out of a carpet,"náffaɖ issijjēdi min ilɣábra, ynáffiɖ issijjēdi min ilɣábra",نفّض السِّجّادِة مِن الغبْرة، يْنفِّض السِّجّادِة مِن الغبْرة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-63.mp3,around_the_house
light,ɖaww (aɖwāʔ),ضَوّ (أضْواء),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-64.mp3,around_the_house
lamp,lámba,لمْبة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-65.mp3,around_the_house
to turn on the light,"ɖáwwa ɖɖaww, yɖáwwi ɖɖaww",ضوّى الضَّوّ، يْضّوي الضَّوّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-66.mp3,around_the_house
to turn off the light,"ʈáffa ɖɖaww, yʈáffi ɖɖaww",طفّى الضَّوّ، يْطفّي الضَّوّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-67.mp3,around_the_house
"Could you turn off the light in the kitchen, please?",fīk tʈáffi llámba b-ilmáʈbax law samáɧt?,فيك تْطفّي اللمْبة بِالمطْبخ لوْ سمحْت؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-68.mp3,around_the_house
light switch,fáʔsi ɖaww,فقْسِة ضَوّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-69.mp3,around_the_house
"electrical outlet, socket",brīz,بْريز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-70.mp3,around_the_house
plug,fīš,فيش,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-71.mp3,around_the_house
to plug in,ɧaʈʈ [55] ilfīš,حطّ الفيش,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-72.mp3,around_the_house
to unplug,"šēl ilfīš, yšīl ilfīš",شال الفيش، يْشيل الفيش,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-73.mp3,around_the_house
"extension cord, adapter",šarjēr,شارْجيْر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-74.mp3,around_the_house
fuse box,tāblō káhraba,تابْلوْه كهْربا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-75.mp3,around_the_house
fuse,fyūz,فْيوز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-76.mp3,around_the_house
A fuse has blown.,fyūz ɧtáraʔ,فْيوز حْترق,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-77.mp3,around_the_house
the power went out,nʔáʈa3it ilkáhraba,نْقطعِت الكهْربا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-78.mp3,around_the_house
The power went out for an hour this afternoon.,lkáhraba -nʔáʈa3it la-sē3a lyōm.,الكهْربا نْقطعِت لساعة اليوْم.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-79.mp3,around_the_house
candle,šám3a,شمْعة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-80.mp3,around_the_house
heater,daffēyi,دفّايِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-81.mp3,around_the_house
air-conditioner,mukáyyif,مُكيِّف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-82.mp3,around_the_house
living room,ɣúrfit máʔ3ad,غُرْفِة مقْعد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-83.mp3,around_the_house
living room,ɣúrfit ʔá3di,غُرْفِة قعْدِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-84.mp3,around_the_house
formal sitting room (for entertaining guests),ʂālōn,صالوْن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-85.mp3,around_the_house
"sofa, couch",ʂōfa,صوْفا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-86.mp3,around_the_house
television,tilfizyōn,تِلْفِزْيوْن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-87.mp3,around_the_house
to watch TV,ɧúɖir [55] tilfizyōn,حُضِر تِلْفِزْيوْن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-88.mp3,around_the_house
The only thing I want to do this evening is watch TV.,-šši ilwaɧīd yálli báddi á3mlu ha-llēli húwwi innū áɧɖar tilfizyōn.,الشّي الوَحيد يَلّي بدّي أعْمْلو هالْليْلِة هُوِّ إنّو إحْضر تِلْفِزْيوْن.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-89.mp3,around_the_house
dining room,ōɖit súfra (úwaɖ súfra),أوْضِة سُفْرة (أُوَض سُفْرة),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-90.mp3,around_the_house
dining table,ʈāwlit súfra,طاوْلِة سُفْرة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-91.mp3,around_the_house
to set the table,"jáhhaz iʈʈāwli, yjáhhiz iʈʈāwli",جهّز الطّاوْلِة، يْجهِّز الطّاوْلِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-92.mp3,around_the_house
to clear a table,náɖɖaf ʈāwli,نضّف طاوْلِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-93.mp3,around_the_house
to sit at the table,ʔá3ad [55] 3a-ʈʈāwli,قعد عالطّاوْلِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-94.mp3,around_the_house
Dinner's ready! Come to the table!,l3áša jēhiz! tfáɖɖlu 3a-ʈʈāwli!,العشا جاهِز! تْفضّْلْوا عالطّاوْلِة!,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-95.mp3,around_the_house
(flower) vase,vāzi,فازِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-96.mp3,around_the_house
"plate, dish",ʂáɧun (ʂɧūn),صحُن (صْحون),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-97.mp3,around_the_house
spoon,má3lʔa (m3āliʔ),معْلْقة (مْعالِق),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-98.mp3,around_the_house
fork,šáwki (šúwak),شوْكِة (شُوك),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-99.mp3,around_the_house
knife,sikkīni (sakakīn),سِكّينِة (سكاكين),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-100.mp3,around_the_house
bowl,jāʈ,جاط,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-101.mp3,around_the_house
napkin,mandīl (manadīl),منْديل (مناديِل),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-102.mp3,around_the_house
kitchen,máʈbax (maʈābix),مطْبخ (مطابِخ),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-103.mp3,around_the_house
"cupboard, cabinet",xzēni,خْزانِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-104.mp3,around_the_house
refrigerator,talēji,تلاجِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-105.mp3,around_the_house
freezer,frīzir,فْريزِر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-106.mp3,around_the_house
stove,máwʔad,مَوْقد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-107.mp3,around_the_house
oven,fúrun (afrān),فُرُن (أفْران),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-108.mp3,around_the_house
microwave (oven),māykrōwēv,ميكْرووايْف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-109.mp3,around_the_house
to microwave,ʈábax b-ilmāykrōwēv,طبخ بِلْميْكْرووايْف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-110.mp3,around_the_house
Just put it in the microwave for two minutes.,bass ɧúʈʈu b-ilmāykrōwēv la-daʔiʔtēn,بسّ حُطّو بِالميْكْروايْف لدقيقْتيْن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-111.mp3,around_the_house
to heat up,"sáxxan, ysáxxin",سخّن، يْسخِّن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-112.mp3,around_the_house
I heated up the soup in the microwave.,ána saxxánt iššūrba b-ilmāykrōwēv.,أنا سخّنْت الشّورْبة بِالميكْرووايْف.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-113.mp3,around_the_house
cooking,ʈábux,طبُخ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-114.mp3,around_the_house
to make dinner,3ímil [55] il3áša,عِمِل الْعشا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-115.mp3,around_the_house
to cut,"ʔáʈʈa3, yʔáʈʈi3",قطّع، يْقطِّع,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-116.mp3,around_the_house
to dice,ʔáʈʈa3 ʔúʈ3a ʂɣīri,قطّع قُطْعة صْغيرِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-117.mp3,around_the_house
to slice,ʔáʈʈa3 šarāyiɧ,قطّع شرايِح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-118.mp3,around_the_house
to chop (up),"xárraʈ, yxárriʈ",خرّط، يْخرِّط,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-119.mp3,around_the_house
to cut in half,ʔáʈʈa3 b-innúʂʂ,قطّع بِالنُّصّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-120.mp3,around_the_house
to cook (on the stove),"ʈábax, yúʈbux",طبخ، يُطْبُخ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-121.mp3,around_the_house
to bake (bread),"xábaz, yíxbuz",خبز، يِخْبُز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-122.mp3,around_the_house
to boil,"sálaʔ, yísluʔ",سلق، يِسْلُق,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-123.mp3,around_the_house
to fry,"ʔála, yíʔli",قلى، يِقْلِي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-124.mp3,around_the_house
pot,ʈánjra,طنْجْرة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-125.mp3,around_the_house
pan,máʔli,مقْلِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-126.mp3,around_the_house
"tray, casserole dish",ʂayníyyi (ʂawāni),صيْنية (صَواني),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav07-127.mp3,around_the_house
